/data/xunjian_yin/miniconda3/envs/apex/lib/python3.8/site-packages/torch/distributed/distributed_c10d.py:2978: UserWarning: torch.distributed._all_gather_base is a private function and will be deprecated. Please use torch.distributed.all_gather_into_tensor instead.
  warnings.warn(
(min, max) time across ranks (ms):
    load-checkpoint ................................: (44864.35, 44864.67)
(min, max) time across ranks (ms):
    model-and-optimizer-setup ......................: (49970.06, 50047.96)
    train/valid/test-data-iterators-setup ..........: (7255.42, 10663.08)
/data/xunjian_yin/miniconda3/envs/apex/lib/python3.8/site-packages/torch/distributed/distributed_c10d.py:3387: UserWarning: torch.distributed._reduce_scatter_base is a private function and will be deprecated. Please use torch.distributed.reduce_scatter_tensor instead.
  warnings.warn(
/data/xunjian_yin/mycode/MAP-NEO/Megatron-LM-NEO/megatron/training.py:533: UserWarning: The torch.cuda.*DtypeTensor constructors are no longer recommended. It's best to use methods such as torch.tensor(data, dtype=*, device='cuda') to create tensors. (Triggered internally at /opt/conda/conda-bld/pytorch_1716905975447/work/torch/csrc/tensor/python_tensor.cpp:78.)
  key, torch.cuda.FloatTensor([0.0])) + loss_dict[key]
 iteration     4001/   51900 | consumed samples:      4097024 | elapsed time per iteration (ms): 46034.8 | learning rate: 1.993E-04 | global batch size:  1024 | lm loss: 2.194376E+00 | loss scale: 1.0 | grad norm: 0.100 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     4097/   51900 | consumed samples:      4195328 | elapsed time per iteration (ms): 38099.9 | learning rate: 1.992E-04 | global batch size:  1024 | lm loss: 2.175939E+00 | loss scale: 1.0 | grad norm: 0.092 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     4098/   51900 | consumed samples:      4196352 | elapsed time per iteration (ms): 38107.5 | learning rate: 1.992E-04 | global batch size:  1024 | lm loss: 2.193366E+00 | loss scale: 1.0 | grad norm: 0.103 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     4099/   51900 | consumed samples:      4197376 | elapsed time per iteration (ms): 38100.7 | learning rate: 1.992E-04 | global batch size:  1024 | lm loss: 2.185573E+00 | loss scale: 1.0 | grad norm: 0.087 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     4100/   51900 | consumed samples:      4198400 | elapsed time per iteration (ms): 38074.3 | learning rate: 1.992E-04 | global batch size:  1024 | lm loss: 2.201591E+00 | loss scale: 1.0 | grad norm: 0.077 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     4101/   51900 | consumed samples:      4199424 | elapsed time per iteration (ms): 38112.6 | learning rate: 1.992E-04 | global batch size:  1024 | lm loss: 2.180768E+00 | loss scale: 1.0 | grad norm: 0.074 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     4102/   51900 | consumed samples:      4200448 | elapsed time per iteration (ms): 38097.1 | learning rate: 1.992E-04 | global batch size:  1024 | lm loss: 2.180768E+00 | loss scale: 1.0 | grad norm: 0.070 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     4103/   51900 | consumed samples:      4201472 | elapsed time per iteration (ms): 38108.5 | learning rate: 1.992E-04 | global batch size:  1024 | lm loss: 2.188874E+00 | loss scale: 1.0 | grad norm: 0.075 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     4104/   51900 | consumed samples:      4202496 | elapsed time per iteration (ms): 38104.2 | learning rate: 1.992E-04 | global batch size:  1024 | lm loss: 2.202836E+00 | loss scale: 1.0 | grad norm: 0.074 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     4105/   51900 | consumed samples:      4203520 | elapsed time per iteration (ms): 38104.8 | learning rate: 1.992E-04 | global batch size:  1024 | lm loss: 2.166601E+00 | loss scale: 1.0 | grad norm: 0.086 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     4106/   51900 | consumed samples:      4204544 | elapsed time per iteration (ms): 38064.4 | learning rate: 1.992E-04 | global batch size:  1024 | lm loss: 2.194523E+00 | loss scale: 1.0 | grad norm: 0.088 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     4107/   51900 | consumed samples:      4205568 | elapsed time per iteration (ms): 38108.4 | learning rate: 1.992E-04 | global batch size:  1024 | lm loss: 2.192936E+00 | loss scale: 1.0 | grad norm: 0.075 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     4108/   51900 | consumed samples:      4206592 | elapsed time per iteration (ms): 38107.3 | learning rate: 1.992E-04 | global batch size:  1024 | lm loss: 2.180055E+00 | loss scale: 1.0 | grad norm: 0.091 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     4109/   51900 | consumed samples:      4207616 | elapsed time per iteration (ms): 38106.8 | learning rate: 1.992E-04 | global batch size:  1024 | lm loss: 2.188832E+00 | loss scale: 1.0 | grad norm: 0.082 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     4110/   51900 | consumed samples:      4208640 | elapsed time per iteration (ms): 38114.3 | learning rate: 1.992E-04 | global batch size:  1024 | lm loss: 2.180294E+00 | loss scale: 1.0 | grad norm: 0.152 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     4111/   51900 | consumed samples:      4209664 | elapsed time per iteration (ms): 38079.5 | learning rate: 1.992E-04 | global batch size:  1024 | lm loss: 2.174697E+00 | loss scale: 1.0 | grad norm: 0.095 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     4112/   51900 | consumed samples:      4210688 | elapsed time per iteration (ms): 38097.3 | learning rate: 1.992E-04 | global batch size:  1024 | lm loss: 2.171321E+00 | loss scale: 1.0 | grad norm: 0.099 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     4113/   51900 | consumed samples:      4211712 | elapsed time per iteration (ms): 38103.6 | learning rate: 1.992E-04 | global batch size:  1024 | lm loss: 2.182251E+00 | loss scale: 1.0 | grad norm: 0.105 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     4114/   51900 | consumed samples:      4212736 | elapsed time per iteration (ms): 38084.7 | learning rate: 1.992E-04 | global batch size:  1024 | lm loss: 2.180482E+00 | loss scale: 1.0 | grad norm: 0.123 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     4115/   51900 | consumed samples:      4213760 | elapsed time per iteration (ms): 38112.8 | learning rate: 1.992E-04 | global batch size:  1024 | lm loss: 2.192587E+00 | loss scale: 1.0 | grad norm: 0.130 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     4116/   51900 | consumed samples:      4214784 | elapsed time per iteration (ms): 38092.3 | learning rate: 1.992E-04 | global batch size:  1024 | lm loss: 2.185510E+00 | loss scale: 1.0 | grad norm: 0.116 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     4117/   51900 | consumed samples:      4215808 | elapsed time per iteration (ms): 38056.5 | learning rate: 1.992E-04 | global batch size:  1024 | lm loss: 2.180617E+00 | loss scale: 1.0 | grad norm: 0.108 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     4118/   51900 | consumed samples:      4216832 | elapsed time per iteration (ms): 38096.4 | learning rate: 1.992E-04 | global batch size:  1024 | lm loss: 2.187076E+00 | loss scale: 1.0 | grad norm: 0.110 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     4119/   51900 | consumed samples:      4217856 | elapsed time per iteration (ms): 38095.9 | learning rate: 1.992E-04 | global batch size:  1024 | lm loss: 2.178333E+00 | loss scale: 1.0 | grad norm: 0.098 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     4120/   51900 | consumed samples:      4218880 | elapsed time per iteration (ms): 38101.0 | learning rate: 1.992E-04 | global batch size:  1024 | lm loss: 2.167973E+00 | loss scale: 1.0 | grad norm: 0.091 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     4121/   51900 | consumed samples:      4219904 | elapsed time per iteration (ms): 38124.3 | learning rate: 1.992E-04 | global batch size:  1024 | lm loss: 2.193867E+00 | loss scale: 1.0 | grad norm: 0.092 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     4122/   51900 | consumed samples:      4220928 | elapsed time per iteration (ms): 38117.3 | learning rate: 1.992E-04 | global batch size:  1024 | lm loss: 2.175571E+00 | loss scale: 1.0 | grad norm: 0.088 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     4123/   51900 | consumed samples:      4221952 | elapsed time per iteration (ms): 38138.9 | learning rate: 1.992E-04 | global batch size:  1024 | lm loss: 2.175488E+00 | loss scale: 1.0 | grad norm: 0.089 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     4124/   51900 | consumed samples:      4222976 | elapsed time per iteration (ms): 38053.0 | learning rate: 1.992E-04 | global batch size:  1024 | lm loss: 2.177019E+00 | loss scale: 1.0 | grad norm: 0.092 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     4125/   51900 | consumed samples:      4224000 | elapsed time per iteration (ms): 38076.5 | learning rate: 1.992E-04 | global batch size:  1024 | lm loss: 2.179852E+00 | loss scale: 1.0 | grad norm: 0.094 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     4126/   51900 | consumed samples:      4225024 | elapsed time per iteration (ms): 38109.6 | learning rate: 1.992E-04 | global batch size:  1024 | lm loss: 2.182703E+00 | loss scale: 1.0 | grad norm: 0.092 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     4127/   51900 | consumed samples:      4226048 | elapsed time per iteration (ms): 38074.2 | learning rate: 1.992E-04 | global batch size:  1024 | lm loss: 2.187293E+00 | loss scale: 1.0 | grad norm: 0.087 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     4128/   51900 | consumed samples:      4227072 | elapsed time per iteration (ms): 38082.1 | learning rate: 1.992E-04 | global batch size:  1024 | lm loss: 2.185926E+00 | loss scale: 1.0 | grad norm: 0.094 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     4129/   51900 | consumed samples:      4228096 | elapsed time per iteration (ms): 38107.7 | learning rate: 1.992E-04 | global batch size:  1024 | lm loss: 2.201013E+00 | loss scale: 1.0 | grad norm: 0.086 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     4130/   51900 | consumed samples:      4229120 | elapsed time per iteration (ms): 38089.5 | learning rate: 1.992E-04 | global batch size:  1024 | lm loss: 2.181967E+00 | loss scale: 1.0 | grad norm: 0.089 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     4131/   51900 | consumed samples:      4230144 | elapsed time per iteration (ms): 38108.1 | learning rate: 1.992E-04 | global batch size:  1024 | lm loss: 2.191582E+00 | loss scale: 1.0 | grad norm: 0.090 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     4132/   51900 | consumed samples:      4231168 | elapsed time per iteration (ms): 38102.1 | learning rate: 1.992E-04 | global batch size:  1024 | lm loss: 2.169363E+00 | loss scale: 1.0 | grad norm: 0.092 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     4133/   51900 | consumed samples:      4232192 | elapsed time per iteration (ms): 38106.5 | learning rate: 1.992E-04 | global batch size:  1024 | lm loss: 2.172717E+00 | loss scale: 1.0 | grad norm: 0.099 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     4134/   51900 | consumed samples:      4233216 | elapsed time per iteration (ms): 38093.2 | learning rate: 1.992E-04 | global batch size:  1024 | lm loss: 2.178053E+00 | loss scale: 1.0 | grad norm: 0.089 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     4135/   51900 | consumed samples:      4234240 | elapsed time per iteration (ms): 38118.7 | learning rate: 1.992E-04 | global batch size:  1024 | lm loss: 2.205427E+00 | loss scale: 1.0 | grad norm: 0.095 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     4136/   51900 | consumed samples:      4235264 | elapsed time per iteration (ms): 38081.8 | learning rate: 1.992E-04 | global batch size:  1024 | lm loss: 2.185886E+00 | loss scale: 1.0 | grad norm: 0.098 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     4137/   51900 | consumed samples:      4236288 | elapsed time per iteration (ms): 38099.1 | learning rate: 1.992E-04 | global batch size:  1024 | lm loss: 2.201348E+00 | loss scale: 1.0 | grad norm: 0.092 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     4138/   51900 | consumed samples:      4237312 | elapsed time per iteration (ms): 38094.4 | learning rate: 1.992E-04 | global batch size:  1024 | lm loss: 2.153294E+00 | loss scale: 1.0 | grad norm: 0.098 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     4139/   51900 | consumed samples:      4238336 | elapsed time per iteration (ms): 38111.5 | learning rate: 1.992E-04 | global batch size:  1024 | lm loss: 2.161733E+00 | loss scale: 1.0 | grad norm: 0.096 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     4140/   51900 | consumed samples:      4239360 | elapsed time per iteration (ms): 38097.6 | learning rate: 1.992E-04 | global batch size:  1024 | lm loss: 2.169428E+00 | loss scale: 1.0 | grad norm: 0.103 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     4141/   51900 | consumed samples:      4240384 | elapsed time per iteration (ms): 38088.9 | learning rate: 1.992E-04 | global batch size:  1024 | lm loss: 2.184873E+00 | loss scale: 1.0 | grad norm: 0.105 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     4142/   51900 | consumed samples:      4241408 | elapsed time per iteration (ms): 38099.2 | learning rate: 1.992E-04 | global batch size:  1024 | lm loss: 2.186470E+00 | loss scale: 1.0 | grad norm: 0.098 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     4143/   51900 | consumed samples:      4242432 | elapsed time per iteration (ms): 38109.2 | learning rate: 1.992E-04 | global batch size:  1024 | lm loss: 2.172896E+00 | loss scale: 1.0 | grad norm: 0.122 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     4144/   51900 | consumed samples:      4243456 | elapsed time per iteration (ms): 38109.4 | learning rate: 1.992E-04 | global batch size:  1024 | lm loss: 2.173653E+00 | loss scale: 1.0 | grad norm: 0.103 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     4145/   51900 | consumed samples:      4244480 | elapsed time per iteration (ms): 38085.5 | learning rate: 1.992E-04 | global batch size:  1024 | lm loss: 2.184877E+00 | loss scale: 1.0 | grad norm: 0.101 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     4146/   51900 | consumed samples:      4245504 | elapsed time per iteration (ms): 38087.5 | learning rate: 1.992E-04 | global batch size:  1024 | lm loss: 2.172626E+00 | loss scale: 1.0 | grad norm: 0.095 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     4147/   51900 | consumed samples:      4246528 | elapsed time per iteration (ms): 38105.7 | learning rate: 1.992E-04 | global batch size:  1024 | lm loss: 2.181347E+00 | loss scale: 1.0 | grad norm: 0.091 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     4148/   51900 | consumed samples:      4247552 | elapsed time per iteration (ms): 38088.0 | learning rate: 1.992E-04 | global batch size:  1024 | lm loss: 2.196601E+00 | loss scale: 1.0 | grad norm: 0.092 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     4149/   51900 | consumed samples:      4248576 | elapsed time per iteration (ms): 38093.6 | learning rate: 1.992E-04 | global batch size:  1024 | lm loss: 2.179763E+00 | loss scale: 1.0 | grad norm: 0.097 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     4150/   51900 | consumed samples:      4249600 | elapsed time per iteration (ms): 38100.2 | learning rate: 1.992E-04 | global batch size:  1024 | lm loss: 2.190301E+00 | loss scale: 1.0 | grad norm: 0.119 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     4151/   51900 | consumed samples:      4250624 | elapsed time per iteration (ms): 38090.2 | learning rate: 1.992E-04 | global batch size:  1024 | lm loss: 2.185424E+00 | loss scale: 1.0 | grad norm: 0.121 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     4152/   51900 | consumed samples:      4251648 | elapsed time per iteration (ms): 38055.3 | learning rate: 1.992E-04 | global batch size:  1024 | lm loss: 2.174070E+00 | loss scale: 1.0 | grad norm: 0.102 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     4153/   51900 | consumed samples:      4252672 | elapsed time per iteration (ms): 38093.1 | learning rate: 1.992E-04 | global batch size:  1024 | lm loss: 2.175141E+00 | loss scale: 1.0 | grad norm: 0.110 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     4154/   51900 | consumed samples:      4253696 | elapsed time per iteration (ms): 38068.9 | learning rate: 1.992E-04 | global batch size:  1024 | lm loss: 2.187874E+00 | loss scale: 1.0 | grad norm: 0.128 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     4155/   51900 | consumed samples:      4254720 | elapsed time per iteration (ms): 38062.9 | learning rate: 1.992E-04 | global batch size:  1024 | lm loss: 2.177486E+00 | loss scale: 1.0 | grad norm: 0.118 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     4156/   51900 | consumed samples:      4255744 | elapsed time per iteration (ms): 38091.1 | learning rate: 1.992E-04 | global batch size:  1024 | lm loss: 2.184150E+00 | loss scale: 1.0 | grad norm: 0.107 | number of skipped iterations:   0 | number of nan iterations:   0 |
