/data/xunjian_yin/miniconda3/envs/apex/lib/python3.8/site-packages/torch/distributed/distributed_c10d.py:2978: UserWarning: torch.distributed._all_gather_base is a private function and will be deprecated. Please use torch.distributed.all_gather_into_tensor instead.
  warnings.warn(
(min, max) time across ranks (ms):
    load-checkpoint ................................: (58356.41, 58356.57)
(min, max) time across ranks (ms):
    model-and-optimizer-setup ......................: (64279.22, 64309.93)
    train/valid/test-data-iterators-setup ..........: (130936.87, 134026.11)
/data/xunjian_yin/miniconda3/envs/apex/lib/python3.8/site-packages/torch/distributed/distributed_c10d.py:3387: UserWarning: torch.distributed._reduce_scatter_base is a private function and will be deprecated. Please use torch.distributed.reduce_scatter_tensor instead.
  warnings.warn(
/data/xunjian_yin/mycode/MAP-NEO/Megatron-LM-NEO/megatron/training.py:533: UserWarning: The torch.cuda.*DtypeTensor constructors are no longer recommended. It's best to use methods such as torch.tensor(data, dtype=*, device='cuda') to create tensors. (Triggered internally at /opt/conda/conda-bld/pytorch_1716905975447/work/torch/csrc/tensor/python_tensor.cpp:78.)
  key, torch.cuda.FloatTensor([0.0])) + loss_dict[key]
 iteration     8001/   51900 | consumed samples:      8193024 | elapsed time per iteration (ms): 45353.6 | learning rate: 1.937E-04 | global batch size:  1024 | lm loss: 2.050100E+00 | loss scale: 1.0 | grad norm: 0.094 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     8097/   51900 | consumed samples:      8291328 | elapsed time per iteration (ms): 37914.1 | learning rate: 1.935E-04 | global batch size:  1024 | lm loss: 2.018428E+00 | loss scale: 1.0 | grad norm: 0.121 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     8098/   51900 | consumed samples:      8292352 | elapsed time per iteration (ms): 37948.1 | learning rate: 1.934E-04 | global batch size:  1024 | lm loss: 2.012830E+00 | loss scale: 1.0 | grad norm: 0.097 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     8099/   51900 | consumed samples:      8293376 | elapsed time per iteration (ms): 37934.1 | learning rate: 1.934E-04 | global batch size:  1024 | lm loss: 2.033701E+00 | loss scale: 1.0 | grad norm: 0.093 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     8100/   51900 | consumed samples:      8294400 | elapsed time per iteration (ms): 37916.3 | learning rate: 1.934E-04 | global batch size:  1024 | lm loss: 2.033899E+00 | loss scale: 1.0 | grad norm: 0.098 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     8101/   51900 | consumed samples:      8295424 | elapsed time per iteration (ms): 37899.9 | learning rate: 1.934E-04 | global batch size:  1024 | lm loss: 2.029204E+00 | loss scale: 1.0 | grad norm: 0.087 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     8102/   51900 | consumed samples:      8296448 | elapsed time per iteration (ms): 37891.8 | learning rate: 1.934E-04 | global batch size:  1024 | lm loss: 2.034941E+00 | loss scale: 1.0 | grad norm: 0.105 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     8103/   51900 | consumed samples:      8297472 | elapsed time per iteration (ms): 37894.9 | learning rate: 1.934E-04 | global batch size:  1024 | lm loss: 2.021766E+00 | loss scale: 1.0 | grad norm: 0.082 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     8104/   51900 | consumed samples:      8298496 | elapsed time per iteration (ms): 37907.8 | learning rate: 1.934E-04 | global batch size:  1024 | lm loss: 2.037774E+00 | loss scale: 1.0 | grad norm: 0.085 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     8105/   51900 | consumed samples:      8299520 | elapsed time per iteration (ms): 37889.0 | learning rate: 1.934E-04 | global batch size:  1024 | lm loss: 2.025773E+00 | loss scale: 1.0 | grad norm: 0.086 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     8106/   51900 | consumed samples:      8300544 | elapsed time per iteration (ms): 37927.5 | learning rate: 1.934E-04 | global batch size:  1024 | lm loss: 2.032343E+00 | loss scale: 1.0 | grad norm: 0.089 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     8107/   51900 | consumed samples:      8301568 | elapsed time per iteration (ms): 37910.1 | learning rate: 1.934E-04 | global batch size:  1024 | lm loss: 2.018759E+00 | loss scale: 1.0 | grad norm: 0.084 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     8108/   51900 | consumed samples:      8302592 | elapsed time per iteration (ms): 37903.8 | learning rate: 1.934E-04 | global batch size:  1024 | lm loss: 2.037696E+00 | loss scale: 1.0 | grad norm: 0.072 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     8109/   51900 | consumed samples:      8303616 | elapsed time per iteration (ms): 37930.7 | learning rate: 1.934E-04 | global batch size:  1024 | lm loss: 2.032449E+00 | loss scale: 1.0 | grad norm: 0.087 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     8110/   51900 | consumed samples:      8304640 | elapsed time per iteration (ms): 37915.8 | learning rate: 1.934E-04 | global batch size:  1024 | lm loss: 2.036311E+00 | loss scale: 1.0 | grad norm: 0.076 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     8111/   51900 | consumed samples:      8305664 | elapsed time per iteration (ms): 37934.1 | learning rate: 1.934E-04 | global batch size:  1024 | lm loss: 2.016029E+00 | loss scale: 1.0 | grad norm: 0.072 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     8112/   51900 | consumed samples:      8306688 | elapsed time per iteration (ms): 37930.5 | learning rate: 1.934E-04 | global batch size:  1024 | lm loss: 2.024410E+00 | loss scale: 1.0 | grad norm: 0.077 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     8113/   51900 | consumed samples:      8307712 | elapsed time per iteration (ms): 37946.6 | learning rate: 1.934E-04 | global batch size:  1024 | lm loss: 2.028307E+00 | loss scale: 1.0 | grad norm: 0.076 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     8114/   51900 | consumed samples:      8308736 | elapsed time per iteration (ms): 37911.4 | learning rate: 1.934E-04 | global batch size:  1024 | lm loss: 2.024768E+00 | loss scale: 1.0 | grad norm: 0.075 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     8115/   51900 | consumed samples:      8309760 | elapsed time per iteration (ms): 37936.6 | learning rate: 1.934E-04 | global batch size:  1024 | lm loss: 2.030733E+00 | loss scale: 1.0 | grad norm: 0.085 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     8116/   51900 | consumed samples:      8310784 | elapsed time per iteration (ms): 37913.2 | learning rate: 1.934E-04 | global batch size:  1024 | lm loss: 2.015753E+00 | loss scale: 1.0 | grad norm: 0.091 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     8117/   51900 | consumed samples:      8311808 | elapsed time per iteration (ms): 37929.5 | learning rate: 1.934E-04 | global batch size:  1024 | lm loss: 2.020010E+00 | loss scale: 1.0 | grad norm: 0.097 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     8118/   51900 | consumed samples:      8312832 | elapsed time per iteration (ms): 37926.9 | learning rate: 1.934E-04 | global batch size:  1024 | lm loss: 2.008765E+00 | loss scale: 1.0 | grad norm: 0.110 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     8119/   51900 | consumed samples:      8313856 | elapsed time per iteration (ms): 37903.0 | learning rate: 1.934E-04 | global batch size:  1024 | lm loss: 2.019909E+00 | loss scale: 1.0 | grad norm: 0.118 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     8120/   51900 | consumed samples:      8314880 | elapsed time per iteration (ms): 37914.5 | learning rate: 1.934E-04 | global batch size:  1024 | lm loss: 2.018960E+00 | loss scale: 1.0 | grad norm: 0.114 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     8121/   51900 | consumed samples:      8315904 | elapsed time per iteration (ms): 37944.7 | learning rate: 1.934E-04 | global batch size:  1024 | lm loss: 2.029877E+00 | loss scale: 1.0 | grad norm: 0.089 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     8122/   51900 | consumed samples:      8316928 | elapsed time per iteration (ms): 37908.0 | learning rate: 1.934E-04 | global batch size:  1024 | lm loss: 2.036244E+00 | loss scale: 1.0 | grad norm: 0.109 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     8123/   51900 | consumed samples:      8317952 | elapsed time per iteration (ms): 37948.3 | learning rate: 1.934E-04 | global batch size:  1024 | lm loss: 2.040227E+00 | loss scale: 1.0 | grad norm: 0.108 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     8124/   51900 | consumed samples:      8318976 | elapsed time per iteration (ms): 37904.8 | learning rate: 1.934E-04 | global batch size:  1024 | lm loss: 2.025447E+00 | loss scale: 1.0 | grad norm: 0.080 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     8125/   51900 | consumed samples:      8320000 | elapsed time per iteration (ms): 37919.8 | learning rate: 1.934E-04 | global batch size:  1024 | lm loss: 2.028292E+00 | loss scale: 1.0 | grad norm: 0.093 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     8126/   51900 | consumed samples:      8321024 | elapsed time per iteration (ms): 37949.9 | learning rate: 1.934E-04 | global batch size:  1024 | lm loss: 2.040472E+00 | loss scale: 1.0 | grad norm: 0.085 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     8127/   51900 | consumed samples:      8322048 | elapsed time per iteration (ms): 37943.5 | learning rate: 1.934E-04 | global batch size:  1024 | lm loss: 2.037696E+00 | loss scale: 1.0 | grad norm: 0.085 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     8128/   51900 | consumed samples:      8323072 | elapsed time per iteration (ms): 37938.5 | learning rate: 1.934E-04 | global batch size:  1024 | lm loss: 2.041170E+00 | loss scale: 1.0 | grad norm: 0.094 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     8129/   51900 | consumed samples:      8324096 | elapsed time per iteration (ms): 37910.6 | learning rate: 1.934E-04 | global batch size:  1024 | lm loss: 2.017017E+00 | loss scale: 1.0 | grad norm: 0.088 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     8130/   51900 | consumed samples:      8325120 | elapsed time per iteration (ms): 37944.2 | learning rate: 1.934E-04 | global batch size:  1024 | lm loss: 2.042160E+00 | loss scale: 1.0 | grad norm: 0.083 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     8131/   51900 | consumed samples:      8326144 | elapsed time per iteration (ms): 37943.6 | learning rate: 1.934E-04 | global batch size:  1024 | lm loss: 2.027818E+00 | loss scale: 1.0 | grad norm: 0.084 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     8132/   51900 | consumed samples:      8327168 | elapsed time per iteration (ms): 37928.4 | learning rate: 1.934E-04 | global batch size:  1024 | lm loss: 2.041167E+00 | loss scale: 1.0 | grad norm: 0.089 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     8133/   51900 | consumed samples:      8328192 | elapsed time per iteration (ms): 37903.5 | learning rate: 1.934E-04 | global batch size:  1024 | lm loss: 2.040924E+00 | loss scale: 1.0 | grad norm: 0.089 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     8134/   51900 | consumed samples:      8329216 | elapsed time per iteration (ms): 37874.2 | learning rate: 1.934E-04 | global batch size:  1024 | lm loss: 2.029899E+00 | loss scale: 1.0 | grad norm: 0.084 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     8135/   51900 | consumed samples:      8330240 | elapsed time per iteration (ms): 37950.8 | learning rate: 1.934E-04 | global batch size:  1024 | lm loss: 2.010894E+00 | loss scale: 1.0 | grad norm: 0.091 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     8136/   51900 | consumed samples:      8331264 | elapsed time per iteration (ms): 37903.2 | learning rate: 1.934E-04 | global batch size:  1024 | lm loss: 2.036539E+00 | loss scale: 1.0 | grad norm: 0.082 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     8137/   51900 | consumed samples:      8332288 | elapsed time per iteration (ms): 37903.1 | learning rate: 1.934E-04 | global batch size:  1024 | lm loss: 2.044718E+00 | loss scale: 1.0 | grad norm: 0.086 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     8138/   51900 | consumed samples:      8333312 | elapsed time per iteration (ms): 37924.2 | learning rate: 1.934E-04 | global batch size:  1024 | lm loss: 2.018605E+00 | loss scale: 1.0 | grad norm: 0.086 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     8139/   51900 | consumed samples:      8334336 | elapsed time per iteration (ms): 37908.4 | learning rate: 1.934E-04 | global batch size:  1024 | lm loss: 2.012240E+00 | loss scale: 1.0 | grad norm: 0.097 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     8140/   51900 | consumed samples:      8335360 | elapsed time per iteration (ms): 37947.3 | learning rate: 1.934E-04 | global batch size:  1024 | lm loss: 2.031731E+00 | loss scale: 1.0 | grad norm: 0.110 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     8141/   51900 | consumed samples:      8336384 | elapsed time per iteration (ms): 37920.2 | learning rate: 1.934E-04 | global batch size:  1024 | lm loss: 2.020285E+00 | loss scale: 1.0 | grad norm: 0.099 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     8142/   51900 | consumed samples:      8337408 | elapsed time per iteration (ms): 37940.0 | learning rate: 1.934E-04 | global batch size:  1024 | lm loss: 2.016571E+00 | loss scale: 1.0 | grad norm: 0.095 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     8143/   51900 | consumed samples:      8338432 | elapsed time per iteration (ms): 37916.5 | learning rate: 1.934E-04 | global batch size:  1024 | lm loss: 2.019089E+00 | loss scale: 1.0 | grad norm: 0.103 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     8144/   51900 | consumed samples:      8339456 | elapsed time per iteration (ms): 37927.8 | learning rate: 1.934E-04 | global batch size:  1024 | lm loss: 2.031963E+00 | loss scale: 1.0 | grad norm: 0.094 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     8145/   51900 | consumed samples:      8340480 | elapsed time per iteration (ms): 37931.1 | learning rate: 1.933E-04 | global batch size:  1024 | lm loss: 2.029335E+00 | loss scale: 1.0 | grad norm: 0.092 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     8146/   51900 | consumed samples:      8341504 | elapsed time per iteration (ms): 37901.6 | learning rate: 1.933E-04 | global batch size:  1024 | lm loss: 2.027709E+00 | loss scale: 1.0 | grad norm: 0.084 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     8147/   51900 | consumed samples:      8342528 | elapsed time per iteration (ms): 37901.1 | learning rate: 1.933E-04 | global batch size:  1024 | lm loss: 2.033520E+00 | loss scale: 1.0 | grad norm: 0.087 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     8148/   51900 | consumed samples:      8343552 | elapsed time per iteration (ms): 37928.8 | learning rate: 1.933E-04 | global batch size:  1024 | lm loss: 2.024574E+00 | loss scale: 1.0 | grad norm: 0.082 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     8149/   51900 | consumed samples:      8344576 | elapsed time per iteration (ms): 37917.9 | learning rate: 1.933E-04 | global batch size:  1024 | lm loss: 2.029040E+00 | loss scale: 1.0 | grad norm: 0.081 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     8150/   51900 | consumed samples:      8345600 | elapsed time per iteration (ms): 37915.9 | learning rate: 1.933E-04 | global batch size:  1024 | lm loss: 2.009389E+00 | loss scale: 1.0 | grad norm: 0.071 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     8151/   51900 | consumed samples:      8346624 | elapsed time per iteration (ms): 37904.8 | learning rate: 1.933E-04 | global batch size:  1024 | lm loss: 2.029481E+00 | loss scale: 1.0 | grad norm: 0.084 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     8152/   51900 | consumed samples:      8347648 | elapsed time per iteration (ms): 37936.6 | learning rate: 1.933E-04 | global batch size:  1024 | lm loss: 2.043661E+00 | loss scale: 1.0 | grad norm: 0.085 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     8153/   51900 | consumed samples:      8348672 | elapsed time per iteration (ms): 37914.6 | learning rate: 1.933E-04 | global batch size:  1024 | lm loss: 2.039766E+00 | loss scale: 1.0 | grad norm: 0.088 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     8154/   51900 | consumed samples:      8349696 | elapsed time per iteration (ms): 37932.3 | learning rate: 1.933E-04 | global batch size:  1024 | lm loss: 2.024876E+00 | loss scale: 1.0 | grad norm: 0.101 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     8155/   51900 | consumed samples:      8350720 | elapsed time per iteration (ms): 37890.9 | learning rate: 1.933E-04 | global batch size:  1024 | lm loss: 2.021572E+00 | loss scale: 1.0 | grad norm: 0.106 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     8156/   51900 | consumed samples:      8351744 | elapsed time per iteration (ms): 37893.8 | learning rate: 1.933E-04 | global batch size:  1024 | lm loss: 2.035956E+00 | loss scale: 1.0 | grad norm: 0.109 | number of skipped iterations:   0 | number of nan iterations:   0 |
